sep=,
590,suomenlahden salaisuus,K. A. Tavastjerna,1918,Karl A. Tavaststjerna,45574
631,twenty drawings,Kahlil Gibran,1974,Kahlil Gibran,55500
909,the book of tea,Kakuzō Okakura,1906,Kakuzo Okakura,769
172,the communist manifesto,Karl Marx,1848,Karl Marx and Friedrich Engels,61
88,the awakening,Kate Chopin,1899,Leo Nikoleyevich Tolstoy,17352
529,the romance of a christmas card,Kate Douglas Wiggin,1916,Kate Douglas Wiggin,17456
787,language of flowers,Kate Greenaway,1884,Kate Greenaway,31591
781,the night of the trolls,Keith Laumer,2016,Keith Laumer,53132
721,the golden age,Kenneth Grahame,1895,Kenneth Grahame,291
144,the wind in the willows,Kenneth Grahame,1908,Kenneth Grahame,289
96,hunger,Knut Hamsun,1890,Knut Hamsun,8387
537,growth of the soil,Knut Hamsun,1917,Knut Hamsun,10984
805,pan,Knut Hamsun,1894,Knut Hamsun,7214
48,the wonderful wizard of oz,L. Frank Baum,1900,L. Frank Baum,55
868,glinda of oz,L. Frank Baum,1920,L. Frank Baum,961
864,the tin woodman of oz,L. Frank Baum,1918,Baum,960
571,american fairy tales,L. Frank Baum,1901,L. Frank Baum,4357
866,the patchwork girl of oz,L. Frank Baum,1913,L. Frank Baum,955
473,ozma of oz,L. Frank Baum,1907,L. Frank Baum,486
525,dorothy and the wizard in oz,L. Frank Baum,1908,L. Frank Baum,420
523,the emerald city of oz,L. Frank Baum,1910,L. Frank Baum,517
296,the magic of oz,L. Frank Baum,1919,L. Frank Baum,419
617,anne of the island,L.M. Montgomery,1915,Lucy Maud Montgomery,51
656,anne's house of dreams,L.M. Montgomery,1917,Lucy Maud Montgomery,544
276,anne of avonlea,L.M. Montgomery,1909,Lucy Maud Montgomery,47
122,anne of green gables,L.M. Montgomery,1908,Lucy Maud Montgomery,45
732,a sweet girl graduate,L.T. Meade,1891,Mrs. L. T. Meade,4989
859,letters from egypt,Lady Lucie Duff Gordon,2010,Lucie Duff Gordon,17816
660,the wooing of calvin parks,Laura Elizabeth Richards,1908,Laura E. Richards,31320
199,the life and opinions of tristram shandy gentleman,Laurence Sterne,1759,Laurence Sterne,1079
765,the last stroke,Lawrence L. Lynch,2011,Lawrence L. Lynch,35304
58,war and peace,Leo Tolstoy,1869,by Leo Tolstoy,2600
75,anna karenina,Leo Tolstoy,1878,Leo Tolstoy,1399
682,la pantoufle de sapho,Leopold von Sacher-Masoch,1859,Leopold Ritter von Sacher-Masoch,16649
555,venus in furs,Leopold von Sacher-Masoch,1870,Ritter von Leopold Sacher-Masoch,6852
360,ben-hur a tale of the christ,Lew Wallace,1880,Lew Wallace,2145
371,sylvie and bruno,Lewis Carroll,1889,Lewis Carroll,620
611,the hunting of the snark,Lewis Carroll,1876,Lewis Carroll,13
746,alice's adventures in wonderland,Lewis Carroll,1865,Lewis Carroll,11
658,sylvie and bruno concluded,Lewis Carroll,1893,Lewis Carroll,48795
553,what a girl can make and do,Lina Beard,1902,Lina Beard and Adelia B. Beard,56588
593,tales of wonder,Lord Dunsany,2010,Baron Edward John Moreton Drax Plunkett Dunsany,13821
773,fifty-one tales,Lord Dunsany,1915,Lord Dunsany,7838
788,the silent barrier,Louis Tracy,1911,Louis Tracy,31635
890,modern british poetry,Louis Untermeyer,1925,Various,26785
879,the mysterious key and what it opened,Louisa May Alcott,1867,Louisa May Alcott,8188
282,little men,Louisa May Alcott,1871,Louisa May Alcott,2788
290,rose in bloom,Louisa May Alcott,1876,Louisa May Alcott,2804
117,little women,Louisa May Alcott,1868,Louisa May Alcott,514
262,eight cousins,Louisa May Alcott,1874,Louisa M. Alcott,2726
809,a garland for girls,Louisa May Alcott,1887,Louisa May Alcott,5830
260,an old-fashioned girl,Louisa May Alcott,1869,Louisa May Alcott,2787
792,here and now story book,Lucy Sprague Mitchell,1921,Lucy Sprague Mitchell,27075
711,orlando furioso,Ludovico Ariosto,1516,Lodovico Ariosto,615
919,origine della lingua italiana dissertazione,Luigi Morandi,2014,Luigi Morandi,47163
565,third class in indian railways,Mahatma Gandhi,1917,Mahatma Gandhi,24461
212,the kama sutra of vatsyayana,Mallanaga Vātsyāyana,400,Vatsyayana,27827
189,swann's way,Marcel Proust,1913,Marcel Proust ,7178
83,meditations,Marcus Aurelius,180,Marcus Aurelius,2680
705,the wisdom of fools,Margaret Deland,2005,Margaret Deland,53579
326,five little peppers and how they grew,Margaret Sidney,1881,Margaret Sidney,2770
424,betty wales freshman,Margaret Warde,1904,Edith K. Dunton,31387
110,the velveteen rabbit,Margery Williams,1922,Margery Williams,11757
416,belinda,Maria Edgeworth,1801,A. A. Milne,6992
123,castle rackrent,Maria Edgeworth,1800,Maria Edgeworth,1424
333,thelma,Marie Corelli,1887,Marie Corelli,3823
690,the planet savers,Marion Zimmer Bradley,1976,Marion Zimmer Bradley,31619
691,falcons of narabedla,Marion Zimmer Bradley,1957,Marion Zimmer Bradley,50566
837,editorial wild oats,Mark Twain,1970,Mark Twain,19484
821,goldsmith's friend abroad again,Mark Twain,2002,Mark Twain,3191
293,christian science,Mark Twain,1899,Mark Twain,3187
829,those extraordinary twins,Mark Twain,1894,Mark Twain,3185
814,alonzo fitz and other stories,Mark Twain,2004,Mark Twain,3184
847,the stolen white elephant,Mark Twain,1882,Mark Twain,3181
815,the american claimant,Mark Twain,1892,Mark Twain,3179
850,a dog's tale,Mark Twain,1904,Mark Twain,3174
833,essays on paul bourget,Mark Twain,2000,Mark Twain,3173
832,a horse's tale,Mark Twain,1907,Mark Twain,1086
819,the treaty with china its provisions explained,Mark Twain,2010,Mark Twain,33077
102,the adventures of huckleberry finn,Mark Twain,1884,Mark Twain,32325
374,the man that corrupted hadleyburg,Mark Twain,1898,Mark Twain,1213
292,on the decay of the art of lying,Mark Twain,1882,Mark Twain,2572
830,is shakespeare dead,Mark Twain,1908,Mark Twain,2431
541,joan of arc,Mark Twain,1896,Ronald Sutherland Gower,16933
86,the prince and the pauper,Mark Twain,1881,Mark Twain,1837
818,tom sawyer abroad,Mark Twain,1894,Mark Twain,91
457,tom sawyer detective,Mark Twain,1896,Mark Twain,93
309,a tramp abroad,Mark Twain,1880,Mark Twain,119
848,the mysterious stranger,Mark Twain,1916,Mark Twain,50109
766,what is man,Mark Twain,1905,Mark Twain,70
90,lady audley's secret,Mary Elizabeth Braddon,1862,Mary Elizabeth Braddon,8954
597,the carved lions,Mary Louisa Molesworth,1895,Mrs. Molesworth,39549
513,bab a sub-deb,Mary Roberts Rinehart,1916,Mary Roberts Rinehart,366
856,the amazing interlude,Mary Roberts Rinehart,1918,Mary Roberts Rinehart,1590
153,the circular staircase,Mary Roberts Rinehart,1908,Mary Roberts Rinehart,434
19,frankenstein,Mary Wollstonecraft Shelley,1818,Mary Shelley,41445
791,mathilda,Mary Wollstonecraft Shelley,1819,Mary Wollstonecraft Shelley,15238
785,mother,Maxim Gorky,1906,Owen Wister,1387
728,sarah's school friend,May Baldwin,1910,May Baldwin,20068
600,fairy tales from gold lands,May Wentworth Newman,2013,May Wentworth,56155
702,the mountain school-teacher,Melville Davisson Post,2013,Melville Davisson Post,51958
619,arts and crafts essays,Members of Members of the Arts and Crafts Exhibiti,2009,Various,36250
62,don quixote,Miguel de Cervantes Saavedra,1615,Miqeul de Cervantes Saavedra,996
350,a hero of our time,Mikhail Lermontov,1840,M. Y. Lermontov,913
750,the clock strikes thirteen,Mildred A. Wirt,1942,Mildred A. Wirt,34403
749,the wishing well,Mildred A. Wirt,1942,Mildred A. Wirt,34689
892,the secret pact,Mildred A. Wirt,1941,Mildred A. Wirt,34682
747,behind the green door,Mildred A. Wirt,1940,Mildred A. Wirt,34592
751,clue of the silken ladder,Mildred A. Wirt,1941,Mildred A. Wirt,34591
748,danger at the drawbridge,Mildred A. Wirt,1940,Mildred A. Wirt,34552
869,roumanian fairy tales,Mite Kremnitz,1885,Various,20552
479,little golden's daughter,Mrs. Alex. McVeigh Miller,1901,Mrs. Alex. McVeigh Miller,44803
485,a dreadful temptation,Mrs. Alex. McVeigh Miller,1883,Mrs. Alex. McVeigh Miller,43911
653,the senator's favorite,Mrs. Alex. McVeigh Miller,1897,Mrs. Alex. McVeigh Miller,55237
756,the senator's bride,Mrs. Alex. McVeigh Miller,1897,Mrs. Alex. McVeigh Miller,54134
699,the independence of claire,Mrs. George de Horne Vaizey,1915,Mrs. George de Horne Vaizey,21098
725,a college girl,Mrs. George de Horne Vaizey,1913,Mrs. George de Horne Vaizey,21110
616,twice-told tales,Nathaniel Hawthorne,1837,Nathaniel Hawthorne,508
135,the scarlet letter,Nathaniel Hawthorne,1850,Nathaniel Hawthorne,33
544,the house of the seven gables,Nathaniel Hawthorne,1851,Nathaniel Hawthorne,77
723,kokoro,Natsume Sōseki,1914,Lafcadio Hearn,8882
422,molly brown's freshman days,Nell Speed,1912,Nell Speed,36684
421,at boarding school with the tucker twins,Nell Speed,1915,Nell Speed,36018
666,six months in mexico,Nellie Bly,2010,Nellie Bly,49314
80,the prince,Niccolò Machiavelli,1513,Nicolo Machiavelli,1232
68,dead souls,Nikolai Gogol,1842,Nikolai Vasilievich Gogol,1081
151,the gift of the magi,O. Henry,1905,O. Henry,7256
288,the vicar of wakefield,Oliver Goldsmith,1766,Oliver Goldsmith,2667
325,she stoops to conquer,Oliver Goldsmith,1773,Oliver Goldsmith,383
661,what jesus taught,Osborne John Peter Widtsoe,2016,Osborne J. P. Widtsoe,54292
603,the soul of man under socialism,Oscar Wilde,1891,Oscar Wilde,1017
381,de profundis,Oscar Wilde,1905,Oscar Wilde,921
573,the happy prince,Oscar Wilde,1888,Oscar Wilde,902
349,an ideal husband,Oscar Wilde,1893,Oscar Wilde,885
67,the importance of being earnest,Oscar Wilde,1895,Oscar Wilde,844
200,lady windermere's fan,Oscar Wilde,1893,Oscar Wilde,790
231,the happy prince and other tales,Oscar Wilde,1888,Oscar Wilde,30120
5,the picture of dorian gray,Oscar Wilde,1890,Oscar Wilde,174
150,the canterville ghost,Oscar Wilde,1887,Oscar Wilde,14522
534,indiscretions of archie,P.G. Wodehouse,1921,P. G. Wodehouse,3756
138,right ho jeeves,P.G. Wodehouse,1934,P. G. Wodehouse,10554
28,my man jeeves,P.G. Wodehouse,1919,P. G. Wodehouse,8164
533,the adventures of sally,P.G. Wodehouse,1922,P. G. Wodehouse,7464
623,autobiography of a yogi,Paramahansa Yogananda,1946,Paramhansa Yogananda,7452
742,adonais,Percy Bysshe Shelley,1971,Shelley,10119
188,second variety,Philip K. Dick,1953,Philip Kindred Dick,32032
885,the eyes have it,Philip K. Dick,1953,James McKimmey,30438
558,confessions of a thug,Philip Meadows Taylor,1839,Philip Meadows Taylor,44881
104,the republic,Plato,380,Plato,1497
283,the symposium,Plato,385,Xenophon,1181
877,security,Poul Anderson,1953,Poul William Anderson,22239
875,sentiment inc,Poul Anderson,1953,Poul William Anderson,37653
480,lorna doone,R.D. Blackmore,1869,R. D. Blackmore,17460
397,the coral island,R.M. Ballantyne,1857,R. M. Ballantyne,7124
140,scaramouche,Rafael Sabatini,1921,Rafael Sabatini,1947
263,captain blood,Rafael Sabatini,1922,Rafael Sabatini,1965
652,bardelys the magnificent,Rafael Sabatini,1905,Rafael Sabatini,2389
361,the return of the soldier,Rebecca West,1918,Rebecca West,37189
649,the spoilers,Rex Beach,1905,Rex Beach,5076
808,the metamorphoses of ovid,"Riley, Henry T. (Henry Thomas)",2010,Publius Ovidius Naso,26073
780,the sword maker,Robert Barr,1910,Robert Barr,14656
639,red nails,Robert E. Howard,1936,Robert E. Howard,32759
906,north of boston,Robert Frost,1914,Robert Frost,3026
251,kidnapped,Robert Louis Stevenson,1886,Robert Louis Stevenson,421
11,treasure island,Robert Louis Stevenson,1882,Robert Louis Stevenson,120
862,island nights' entertainments,Robert Louis Stevenson,1893,Robert Louis Stevenson,329
354,the wrong box,Robert Louis Stevenson,1889,Robert Louis Stevenson and Lloyd Osbourne,1585
13,the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,1886,Robert Louis Stevenson,42
272,the king in yellow,Robert W. Chambers,1895,Robert W. Chambers,8492
881,just so stories,Rudyard Kipling,1902,Rudyard Kipling,2781
637,rewards and fairies,Rudyard Kipling,1910,Rudyard Kipling,556
238,the jungle book,Rudyard Kipling,1894,Rudyard Kipling,236
204,captains courageous,Rudyard Kipling,1897,Rudyard Kipling,2186
230,kim,Rudyard Kipling,1901,Rudyard Kipling,2226
244,the man who would be king,Rudyard Kipling,1888,Rudyard Kipling,8147
598,curious myths of the middle ages,Sabine Baring-Gould,1868,Sabine Baring-Gould,36127
206,the way of all flesh,Samuel Butler,1903,Samuel Butler,2084
454,erewhon,Samuel Butler,1872,Samuel Butler,1906
855,the great panjandrum himself,Samuel Foote,1885,Samuel Foote,18417
496,the rime of the ancient mariner,Samuel Taylor Coleridge,1798,Samuel Taylor Coleridge,151
491,the quest of the sacred slipper,Sax Rohmer,1914,Sax Rohmer,2126
373,winesburg ohio,Sherwood Anderson,1919,Sherwood Anderson,416
226,main street,Sinclair Lewis,1920,Sinclair Lewis,543
559,twelve years a slave,Solomon Northup,1853,Solomon Northup,45631
921,oedipus at colonus,Sophocles,401,Sophocles,39382
886,a gentleman of france,Stanley J. Weyman,1893,Stanley Weyman,1939
119,the red and the black,Stendhal,1830,Stendhal,44747
163,the red badge of courage,Stephen Crane,1895,Stephen Carne,73
549,maggie a girl of the streets,Stephen Crane,1892,Stephen Crane,447
704,sunshine sketches of a little town,Stephen Leacock,1912,Stephen Leacock,3533
618,the forest,Stewart Edward White,2012,Stewart Edward White,9376
171,the art of war,Sun Tzu,500,Sun Tzu,132
898,what katy did next,Susan Coolidge,1886,Susan Coolidge,8995
899,clover,Susan Coolidge,1888,Susan Coolidge,15798
896,what katy did at school,Susan Coolidge,1873,Susan Coolidge,5141
733,the waste land,T.S. Eliot,1922,T. S. Eliot,1321
130,sister carrie,Theodore Dreiser,1900,Theodore Dreiser,233
878,quite so,Thomas Bailey Aldrich,2011,Thomas Bailey Aldrich,23359
338,sartor resartus,Thomas Carlyle,1834,Thomas Carlyle,1051
125,far from the madding crowd,Thomas Hardy,1874,Thomas Hardy,27
724,the woodlanders,Thomas Hardy,1887,Thomas Hardy,482
156,tess of the d'urbervilles,Thomas Hardy,1891,Thomas Hardy,110
346,the return of the native,Thomas Hardy,1878,Thomas Hardy,17500
336,jude the obscure,Thomas Hardy,1895,Thomas Hardy,153
310,the mayor of casterbridge,Thomas Hardy,1886,Thomas Hardy,143
714,two on a tower,Thomas Hardy,1882,Thomas Hardy,3146
492,the hand of ethelberta,Thomas Hardy,1876,Thomas Hardy,3469
103,leviathan,Thomas Hobbes,1651,Thomas Hobbes,3207
196,utopia,Thomas More,1516,Thomas More,2130
604,the age of reason,Thomas Paine,1794,Thomas Paine,3743
562,common sense,Thomas Paine,1776,Thomas Paine,147
673,the burgess bird book for children,Thornton W. Burgess,1919,Thornton W. Burgess,3074
547,old mother west wind,Thornton W. Burgess,1910,Thornton W. Burgess,2557
176,the theory of the leisure class,Thorstein Veblen,1899,Thorstein Veblen,833
412,the expedition of humphry clinker,Tobias Smollett,1771,Tobias Smollett,2160
936,the adventures of roderick random,Tobias Smollett,1748,Tobias Smollett,4085
581,the mabinogion,Unknown,1410,Lady Charlotte Guest,5160
569,the song of roland,Unknown,1100,Anonymous,391
364,the nibelungenlied,Unknown,1200,Unknown,1151
385,beowulf,Unknown,975,Anonymous,981
546,the illustrated alphabet of birds,Unknown,2004,Unknown,11073
66,the jungle,Upton Sinclair,1906,Upton Sinclair,140
615,the king's daughter and other stories for girls,Various,1910,Various,13126
663,astounding stories april 1931,Various,2010,Various,30452
789,the magic ring and other stories,Various,2015,Various,48032
613,tom swift among the fire fighters,Victor Appleton,1921,Victor Appleton,1363
614,tom swift and his undersea search,Victor Appleton,1920,Victor Appleton,1362
127,the aeneid,Virgil,19,Virgil,227
764,the voyage out,Virginia Woolf,1915,Virginia Woolf,144
655,night and day,Virginia Woolf,1919,Virginia Woolf,1245
275,jacob's room,Virginia Woolf,1922,Virginia Woolf,5670
95,candide,Voltaire,1759,Voltaire,19942
715,twenty-five ghost stories,W. Bob Holland,1950,W. Bob Holland                            ,53419
352,of human bondage,W. Somerset Maugham,1915,W. Somerset Maugham,351
612,mrs craddock,W. Somerset Maugham,1902,W. Somerset Maugham,47470
905,the countess cathleen,W.B. Yeats,1892,William Butler Yeats,5167
563,the souls of black folk,W.E.B. Du Bois,1903,W. E. B. Du Bois,408
887,the quest of the silver fleece,W.E.B. Du Bois,1911,W. E. B. Du Bois,15265
308,the monkey's paw,W.W. Jacobs,1902,W.W. Jacobs,12122
772,the fairy-faith in celtic countries,W.Y. Evans-Wentz,1903,W. Y. Evans Wentz,34853
185,leaves of grass,Walt Whitman,1855,Walt Whitman,1322
904,walter crane's painting book,Walter Crane,1889,Walter Crane,50614
770,the absurd abc,Walter Crane,2005,Walter Crane,17283
161,ivanhoe,Walter Scott,1819,Walter Scott,82
133,the legend of sleepy hollow,Washington Irving,1820,Washington Irving,41
722,abbotsford and newstead abbey,Washington Irving,1835,Washington Irving,7948
713,basil,Wilkie Collins,1852,Wilkie Collins,4605
343,no name,Wilkie Collins,1862,Wilkie Collins,1438
445,the law and the lady,Wilkie Collins,1875,Wilkie Collins,1622
495,the frozen deep,Wilkie Collins,1874,Wilkie Collins,1625
708,the queen of hearts,Wilkie Collins,1859,Wilkie Collins,1917
712,blind love,Wilkie Collins,1890,Wilkie Collins,7890
21,the moonstone,Wilkie Collins,1868,Wilkie Collins,155
400,poor miss finch,Wilkie Collins,1872,Wilkie Collins,3632
69,the woman in white,Wilkie Collins,1859,Wilkie Collins,583
366,armadale,Wilkie Collins,1866,Wilkie Collins,1895
692,i say no,Wilkie Collins,1884,Wilkie Collins,1629
912,king solomon's goat,Willard Bartlett,2015,Willard Bartlett,50368
799,vathek,William Beckford,1786,William Beckford,42401
620,old cookery books and ancient cuisine,William Carew Hazlitt,1902,William Carew Hazlitt,12293
609,cottage economy,William Cobbett,1823,William Cobbett,32863
922,the rise of silas lapham,William Dean Howells,1885,William Dean Howells,154
552,idle hours in a library,William Henry Hudson,1897,William Henry Hudson,56659
806,green mansions,William Henry Hudson,1904,W. H. Hudson,942
147,the house on the borderland,William Hope Hodgson,1908,William Hope Hodgson,10002
286,the night land,William Hope Hodgson,1912,William Hope Hodgson,10662
871,carnacki the ghost finder,William Hope Hodgson,1913,William Hope Hodgson,10832
107,vanity fair,William Makepeace Thackeray,1848,William Makepeace Thackeray,599
763,the history of henry esmond esq,William Makepeace Thackeray,1852,W. M. Thackeray,2511
582,the well at the world's end,William Morris,1896,William Morris,169
584,news from nowhere,William Morris,1890,William Morris,3261
509,romeo and juliet,William Shakespeare,1597,William Shakespeare,1112
934,shakespeare's sonnets,William Shakespeare,1609,William Shakespeare,1041
307,othello,William Shakespeare,1603,William Shakespeare,1793
568,the winter's tale,William Shakespeare,1611,William Shakespeare,1134
941,a midsummer night's dream,William Shakespeare,1595,William Shakespeare,1113
697,much ado about nothing,William Shakespeare,1598,William Shakespeare,1118
796,coriolanus,William Shakespeare,1605,William Shakespeare,1535
299,twelfth night,William Shakespeare,1601,William Shakespeare,1526
222,hamlet,William Shakespeare,1603,William Shakespeare,1524
319,macbeth,William Shakespeare,1606,William Shakespeare,1129
933,the tempest,William Shakespeare,1623,William Shakespeare,1135
688,from dartmouth to the dardanelles,Wolstan Beaumont Charles Weld Forester,1916,Wolstan Beaumont,49243
591,the lone star ranger,Zane Grey,1914,Zane Grey,1027
706,the day of the beast,Zane Grey,1922,Zane Grey,15673
536,riders of the purple sage,Zane Grey,1912,Zane Grey,1300
